id,text,label,category1,category2,category3,category4,category5,single,groups
1623,Hoy tuve un gran dilema moral si celebrar la independencia o no porque últimamente de lo último que me siento orgulloso es de ser salvadoreño. No me avergüenzan los volcanes   las playas   los lagos. Me avergüenza la delincuencia   me avergüenzan los feminicidios +,0,0,0,0,0,0,0,0
1624,Explore su país   tenga unos min para ver las riquezas que tenemos   si ya sabemos playas   volcanes   lagos   etc. Apoye lo local y no tenga miedo a aventurarse   hoy fuí al Jicaro en el Paisnal a un lugar llamado La posada del duende   en resumen desconectado del stress #sivardrones,0,0,0,0,0,0,0,0
1625,CHIPE CORONIDORADO (Basileuterus culicivorus) 13 cms. Es residente   su rango es de México a Argentina. Su hábitat son bosques tropicales hasta 2  000 msnm. En #ElSalvador es raro y se puede ver en la cordillera Apaneca-Ilamatepec   P.N Los Volcanes y la zona alta de Chalatenango.,0,0,0,0,0,0,0,0
1626,"En la época prehispánica también había sistemas de drenaje   algunos de los cuales han sobrevivido cientos o miles de años   como este en el juego de pelota norte del sitio arqueológico Cihuatán (900-1  150 dC)   centro de 🇸🇻   cuya canaleta está conformada por piedras. Impresionante!
",0,0,0,0,0,0,0,0
1627,El mundo se puede venir abajo   pero si tengo una pelota y una cancha soy el más feliz del mundo.,0,0,0,0,0,0,0,0
1628,Qué aroma te recuerda a la navidad? Existen aromas genéricos que evocan la época decembrina y que se han vuelto sumamente populares. Hoy   recordaremos algunos de ellos.,0,0,0,0,0,0,0,0
1629,"IMTECU @user Mar 6 Gaviota   tema de la Telenovela Café con Aroma de Mujer. 🎶🎤 En la inauguración de la Expo El Salvador ""Photo Origen Project""   presentamos el tema musical Gaviota de la escritora Margarita Rosa de Francisco   interpretado por @user junto a la banda de la @user.",0,0,0,0,0,0,0,0
1630,Que viento hasta los perros del vecino tienen miedo.,0,0,0,0,0,0,0,0
1631,#ClimaSV | El cielo estará de despejado a poco nublado y el viento tendrá velocidades de 10-20 km/h. Cerca del mediodía las temperaturas máximas rondarán los 32-34 grados en el oriente de #ElSalvador y 28-30 en zonas central y occidental.,0,0,0,0,0,0,0,0
1632,Hola hola feliz día! Con esta foto les comento que  amarillo es mi color favorito seamos felices hoy ,0,0,0,0,0,0,0,0
1633,Solo pase a compartirles  que hoy fue un día muy productivo y que agradezco al universo todo lo que hoy sucedió  mañana será un mejor día gracias a lo que aprendí hoy    y aprovecho para decirles que mañana tendremos comida Cubana pueden ordenar por WhatsApp ,0,0,0,0,0,0,0,0
1634,Hoy aprendí ....GENTE que te inspira a CRECER sin miedo   culpa o manipulación emocional y hay gente que te inspira a no crecer con miedo   comparaciones   envidia y odio también. Feliz Viernes,0,0,0,0,0,0,0,0
1635,Es correcto    este año me esta dejando mucho aprendisaje. Tan simple como esto ,0,0,0,0,0,0,0,0
1636,Captan a motociclista utilizando la acera peatonal para avanzar y evitar el tránsito vehícular del boulevard Venezuela   apartando a la fuerza a los transeúntes.,0,0,0,0,0,0,0,0
1637,Ganas fuerza   valor y confianza por cada experiencia en la que dejas de mirar a la cara al miedo. Debes hacer lo que crees que no puedes hacer. (Eleanor Roosevelt),0,0,0,0,0,0,0,0
1638,Este mañana   la Unidad Técnica del Comercio en el Espacio Público sostiene un encuentro con vendedores del Mercado nocturno que se instala sobre la 17 av sur y pasaje Acosta   frente al cementerio Los Ilustres.,0,0,0,0,0,0,0,0
1639,"""Mi idea de negocio ""Consultores de Aventura"" inició con unas lámparas para senderismo nocturno. Ahora tenemos hasta un campo de paintball. Estamos listos para dar a conocer los rincones mágicos de 🇸🇻. El apoyo de la #UE no ha sido a un negocio sino a todo un país"".",0,0,0,0,0,0,0,0
1640,Por un 2022 lleno de estrellas fugaces y cielos despejados   que todos puedan encontrar alegría al observar el cielo nocturno y que su imaginación vuele con las ideas más locas de lo que podría haber más allá de lo que podemos ver.,0,0,0,0,0,0,0,0
1641,"""Los trabajos en este tramo de cerca de siete kilómetros los realizamos en horario nocturno   de 8:00 p.m. a 5:00 a.m.; de esta forma   garantizamos que el tránsito vehicular sea seguro.
Las tareas no son de bacheo   sino de un cambio de asfalto""   Ministro @user.",0,0,0,0,0,0,0,0
1642,Respirando aire puro   nocturno y diurno   esta es vida   lo demás solo es para seguir vivo.,0,0,0,0,0,0,0,0
1643,"Mi gusto culposo es convertirme en un ser nocturno cuando de decorar galletas se trata. Disfruto demasiado el silencio de estas horas para hacer decoraciones delicadas💛
",0,0,0,0,0,0,0,0
1644,MIL GRACIAS!!! Se logro ya samos 1k de suscriptores en el canal de Youtube no saben la felicidad que siento y la motivación de seguir adelante. Pronto se viene el especial ,0,0,0,0,0,0,0,0
1645,Te das cuenta que la #felicidad no implica una búsqueda permanente   si no mas bien es un estado de ser. Es un sentimiento ligado a #vivir plenamente las cosas pequeñas de la vida: comer en familia   estudiar   convivir con los amigos   ayudar al q lo necesita y gozar de buena #salud,0,0,0,0,0,0,0,0
1646,Traté de mejorar la fotografía con mi teléfono de baja tecnología y no da más  ! Saludos a todos desde mi pueblo San Juan Nonualco Departamento de la Paz  !,0,0,0,0,0,0,0,0
1647,En ese campamento se entregó alimentación y medicinas a los refugiados. Otro campamento similar se instaló en el campo deportivo de la Cigarrería Morazán. Fotografía de la edición de El Diario de Hoy del 8 de mayo de 1965. Foto EDH/ Archivo,0,0,0,0,0,0,0,0
1648,"Cuando el nube (estela) ha adquirido por completo características más naturales de una nube cirriforme   se clasifica con el nombre correspondiente. En la fotografía   una estela de condensación que pasó por Cirrus Homogenitus y finalmente mutó en: Cirrocumulo Homomutatus.
",0,0,0,0,0,0,0,0
1649,Cuando uno opina solamente sobre una fotografía (un momento actual) es muy fácil equivocarse. Pero una opinión después de ver la película completa (historia)   es más acertada.,0,0,0,0,0,0,0,0
1650,Sin abonar detalles   sus seguidores dejaron sus comentarios llenos de especulaciones   mientras que otras figuras del medio artístico mexicano le mostraron su apoyo.,0,0,0,0,0,0,0,0
1651,"""Con este proyecto queremos empoderar a las mujeres en la producción sostenible de hortalizas   aves   frutas y peces""   dijo el Director Ejecutivo @user al realizar la presentación del proyecto. ",0,0,0,0,0,0,0,0
1652,Con el a proyecto “Madres de la Tierra”   se busca beneficiar a 50 mujeres   (20 habitantes de Departamento de La Paz y 30 de La Libertad)   además   de empoderar a las mujeres en la producción sostenible de hortalizas   aves   frutas y peces.,0,0,0,0,0,0,0,0
1653,Aumento en precios de combustible afecta los costos de importacion y venta de frutasy verduras.,0,0,0,0,0,0,0,0
1654,Busquen un pasatiempo DIARIO de ejercicio de por lo menos una hora. Beban muuuucha agua   no tomen gaseosas   NO BEBAN TÉ VERDE!!! Y siempre que vayan al súper echen frutas   aceite de oliva y semillas a la canasta. ¿Escucharon? Frutas   aceite de oliva y semillas a la canasta.,0,0,0,0,0,0,0,0
1655,Países como El Salvador que no son capaces de garantizar la seguridad alimentaria de sus ciudadanos deberían de estar preocupados por la crisis que se avecina. El aumento de los precios de petróleo van a traer repercusiones   El Salvador importa más del 80% de verduras y frutas,0,0,0,0,0,0,0,0
1656,Ayudará dramáticamente a reducir o mejor aún prevenir la gingivitis durante su embarazo y como otra recomendación debe sustituir los dulces por alimentos más sanos tales como quesos   frutas frescas o vegetales que son mejores para sus dientes.⁣,0,0,0,0,0,0,0,0
1657,Les deseo mucha paciencia a los que verán el stream de Juan jugando lol   yo por salud mental no lo veré porque va y le pega al dragón solo.,0,0,0,0,0,0,0,0
1658,Soy la arquitecta de mi propia desdicha,0,0,0,0,0,0,0,0
1659,Nada está predestinado   los obstáculos de tu pasado pueden convertirse en los portales que te guíen a nuevos comienzos ,0,0,0,0,0,0,0,0
1660,Desde que me rodeo de personas que me ayudan a crecer   el miedo sigue siendo miedo   pero ya no es un obstáculo,0,0,0,0,0,0,0,0
1661,Se nos va el tiempo dejando de hacer cosas que nos gusta por pensar demasiado en lo que puede pasar,0,0,0,0,0,0,0,0
1662,Horizon Forbidden West ha tenido el mejor final que me podía imaginar   muchos nervios y emoción. Sin duda   es el mejor mundo abierto que he jugado. Los gráficos   el paisaje   la historia  ... son de otro mundo.,0,0,0,0,0,0,0,0
1663,Todavía recuerdo la forma en que sonreí de camino a casa después de que nos conocimos por primera vez.,0,0,0,0,0,0,0,0
1664,los nervios de cuando verás a una persona por primera vez son inexplicables,0,0,0,0,0,0,0,0
1665,Llevo 10 minutos de Turning Red y es la cosa más adorable del mundo. 1000% recommend.,0,0,0,0,0,0,0,0
1666,Toda mi vida estaré agradecido con la gente que ha formado parte de ella. Lo digo y repito: muchos de ustedes no lo saben pero les llevo muy presente.,0,0,0,0,0,0,0,0
1667,Las frutas no solo ayudan en la lucha contra el exceso de peso porque tienen pocas calorías   también llenan bastante por el agua que contienen. Además   ayudan a combatir la inflamación que aumenta los depósitos de grasa en el cuerpo especialmente…,0,0,0,0,0,0,0,0
1668,Las pandillas tienen control de moto taxis y servicios particulares de transporte privado urbano además de ventas ambulantes de frutas   verduras   gas   agua   pan en cada colonia en donde son pandilleros los que andan haciendo esa labor,0,0,0,0,0,0,0,0
1669,Las iniciativas buscan estabilizar los precios de los productos básicos de consumo ante la alza mundial   nuevas herramientas para supervisar el transporte público   nuevos mecanismos para supervisar la venta de gas y quitar impuestos para bajar el precio de la gasolina.,0,0,0,0,0,0,0,0
1670,"#EnDesarrollo | Bomberos indica que ""debido a lo complicado de la zona   36 bomberos se dirigen a la zona crítica del incendio (en faldas del volcán de San Salvador) con herramientas manuales"".",0,0,0,0,0,0,0,0
1671,Este jueves   en el marco del Seminario “Transferencia de la Caja de Herramientas para una Cultura de Paz” a las Escuelas Taller de El Salvador y Centroamérica   se realizó la visita a la sede de la Escuela Taller de Zacatecoluca en el departamento de La Paz.,0,0,0,0,0,0,0,0
1672,Estamos enfocados en la generación de oportunidades   y fomentar el desarrollo de los municipios. Nuestra misión es darles las herramientas necesarias a cada salvadoreño para que pueda salir adelante y su calidad de vida mejore.,0,0,0,0,0,0,0,0
1673,#TráficoSV fluido está mañana en ambos carriles de la Avenida Franklin Roosevelt  en las Cercanías de Soyapango.Arteria que permaneció cerrada por 4 días por parte de los sindicalistas quienes exigen   incremento salarial y herramientas de trabajo.,0,0,0,0,0,0,0,0
1674,Como la Nueva @user y también como Presidenta de la #ComisiónFinanciera estamos sumamente orgullosos que está inversión en conocimientos vendrá a abonar a que muchos jóvenes cuenten con más herramientas para que puedan tener una libertad financiera y económica.,0,0,0,0,0,0,0,0
1675,"@user. Mar 11. #LMF | Hugo Carrillo: ""Hemos hecho una inversión de 22 mil dólares con las herramientas de última generación que involucran intercomunicadores   diademas y tableros electrónicos para los árbitros. Estas herramientas estarán en los seis partidos de la primera división"".",0,0,0,0,0,0,0,0
1676,"La @user recibió a una comitiva del Gobierno de Honduras con el propósito de estrechar las relaciones de amistad y cooperación entre ambas naciones. ""Hay temas de mutuo interés y prioritarios para nuestros pueblos""   señaló la ministra Hill al inicio del encuentro.",0,0,0,0,0,0,0,0
1677,La guerra nos habla de la paz   las armas del silencio vital   los refugiados de hogares mutilados   niños sin lágrimas en trenes exiliados   el mismo dolor de nuestros pueblos. Es Rusia o Ucrania   Chalatenango   El Mozote   El Sumpul.,0,0,0,0,0,0,0,0
1678,El sistema capitalista utiliza sus mecanismos de dominación para impedir que la información esté al servicio de los pueblos. Solo quieren que se vea una parte de la realidad y no toda la verdad Nuestra solidaridad @user y sabemos que encontrarán otro camino pa' informar,0,0,0,0,0,0,0,0
1679,Si queremos que Metapán se convierta en un municipio desarrollado   necesitamos tomar ya decisiones serias en contra de la corrupción   por qué esta afecta el desarrollo de los pueblos y los derechos de las personas.,0,0,0,0,0,0,0,0
1680,"#ÚltimaHora || ""La amistad entre los dos pueblos es sólida como una roca y los proyectos de cooperación por ambas partes son inmensos""   dice el ministro chino de Exteriores   subrayando que su país enviará ayuda humanitaria a Ucrania y está dispuesto a trabajar ""en una mediación",0,0,0,0,0,0,0,0
1681,Quiero conocer pueblos mágicos   porque creo firmemente que cada vez que visitó uno   encuentro otra parte de mí. Y me necesito completo.,0,0,0,0,0,0,0,0
1682,sería más sensato para los pueblos de Inglaterra y Estados Unidos   decirle a sus gobernantes q se renuncien   pq de seguir asi   quienes pagarán la factura so serán ellos   sino la gente!,0,0,0,0,0,0,0,0
1683,Me caga que a todos los pueblos les ha dado de poner las grandes letras con el nombre del pueblo en los parques   no es de mi gusto.,0,0,0,0,0,0,0,0
1684,La nada nunca se cansa de ser nada. El culto a la apariencia conduce a la impotencia   al vacío total. Quiero ser una piedra. Una piedra nada más.,0,0,0,0,0,0,0,0
1685,"Buenos días poniendo a sus órdenes toda clase de trabajos en metal estoy para servirle será un placer ayudarles y convertir sus espectativas en realidad bendiciones para todos regáleme su RT para poder conseguir clientes recuerden q se trabaja con la calidad q el cliente busca
",0,0,0,0,0,0,0,0
1686,Desde que me dijeron que yo decidía que tanto poder les daba a las personas para que me afectaran sus acciones   desde ese preciso momento cambió todo,0,0,0,0,0,0,0,0
1687,Miren si hay algo que me he quejado es lo difícil de abrir una cuenta de ahorros acá en el país. En lo personal se me hace algo engorroso y absurdo   me tocó meterme a trabajar un mes en un call Center para poder abrir una cuenta.,0,0,0,0,0,0,0,0
1688,"Los bancos al ver reducidas sus reservas de liquidez en un 50%   gracias al gobierno   están pidiendo un par de días de plazo para poder liquidar montos arriba de 25k dólares. Así que si están pensando en hacer una transacción grande   avisen al banco con tiempo.
",0,0,0,0,0,0,0,0
1689,"Cuando las potencias mundiales entran en negocios con ""dictadores-dictaduras"" lo único que hacen es fortalecerlas y expandir el tiempo que permanecerán en el poder.",0,0,0,0,0,0,0,0
